name,x1,x2,y1,y2,classname
4866.png,351,107,388,144,face_with_mask
4866.png,269,98,314,148,face_with_mask
4866.png,188,101,220,139,face_with_mask
4866.png,141,96,182,149,face_with_mask
4866.png,151,120,179,143,face_with_mask
4866.png,193,118,218,137,face_with_mask
4866.png,290,122,311,146,face_with_mask
4866.png,353,124,380,144,face_with_mask
4866.png,554,136,576,155,face_with_mask
4866.png,601,149,629,171,face_with_mask
4866.png,649,164,675,191,face_with_mask
4866.png,695,178,717,205,face_with_mask
4866.png,495,148,516,163,face_with_mask
4866.png,433,131,454,145,face_with_mask
4866.png,114,111,136,129,face_with_mask
4866.png,30,131,59,152,face_with_mask
4866.png,0,157,21,180,face_with_mask
4866.png,1,132,21,178,face_with_mask
4866.png,27,108,61,153,face_with_mask
4866.png,106,92,137,134,face_with_mask
4866.png,430,115,458,152,face_with_mask
4866.png,496,136,518,163,face_with_mask
1979.jpg,474,108,555,227,face_with_mask
1979.jpg,466,157,547,228,face_with_mask
3243.png,202,152,289,270,face_with_mask
3243.png,669,110,723,229,face_with_mask
3243.png,214,216,282,266,face_with_mask
3243.png,677,172,722,228,face_with_mask
4105.png,416,61,666,361,face_without_mask
2962.png,339,5,459,116,face_with_mask
2962.png,369,59,442,120,face_with_mask
2358.png,130,23,233,142,face_with_mask
2358.png,151,76,228,133,face_with_mask
4732.png,228,183,397,379,face_with_mask
4732.png,249,284,389,378,face_with_mask
5997.jpg,308,17,745,688,face_without_mask
5039.jpg,104,3,296,196,face_without_mask
3801.png,129,229,372,530,face_with_mask
3801.png,152,363,360,522,face_with_mask
5086.jpg,79,64,268,319,face_with_mask
5086.jpg,428,6,630,273,face_with_mask
5086.jpg,439,129,604,269,face_with_mask
5086.jpg,92,210,239,315,face_with_mask
2583.png,277,70,576,468,face_without_mask
5643.jpg,217,11,1048,971,face_without_mask
4189.png,312,31,589,399,face_with_mask
4189.png,316,227,526,396,face_with_mask
4757.png,169,38,399,459,face_without_mask
3212.png,452,196,530,292,face_without_mask
3212.png,0,144,82,304,face_without_mask
4382.png,191,248,278,357,face_with_mask
4382.png,195,295,273,353,face_with_mask
2994.png,1,0,449,500,face_without_mask
5916.jpg,180,55,626,630,face_without_mask
2076.jpg,480,144,636,350,face_with_mask
2076.jpg,95,158,294,376,face_with_mask
2076.jpg,367,50,503,220,face_with_mask
2076.jpg,489,227,629,345,face_with_mask
2076.jpg,112,246,270,367,face_with_mask
2076.jpg,376,106,497,209,face_with_mask
2076.jpg,583,82,730,266,face_with_mask
2076.jpg,631,165,722,255,face_with_mask
4988.png,131,104,483,563,face_with_mask
4988.png,140,322,437,560,face_with_mask
6190.jpg,421,43,625,299,face_without_mask
4485.png,255,106,460,328,face_without_mask
4485.png,653,3,848,249,face_without_mask
4373.png,369,45,788,518,face_without_mask
3349.png,426,177,588,364,face_with_mask
3349.png,128,88,291,313,face_with_mask
3349.png,428,262,572,361,face_with_mask
3349.png,171,214,286,310,face_with_mask
2649.png,316,15,568,371,face_with_mask
2649.png,329,196,556,360,face_with_mask
3732.png,205,77,289,180,face_with_mask
3732.png,40,87,118,195,face_with_mask
3732.png,73,154,116,194,face_with_mask
3732.png,224,151,270,172,face_with_mask
3732.png,297,64,407,166,face_without_mask
3732.png,296,9,321,30,face_with_mask
3732.png,428,11,456,37,face_with_mask
3732.png,274,0,330,35,face_with_mask
3732.png,418,2,471,48,face_with_mask
5685.jpg,192,5,507,389,face_without_mask
4183.png,162,3,462,309,face_with_mask
4183.png,196,159,408,311,face_with_mask
5171.jpg,117,110,157,163,face_with_mask
5171.jpg,197,100,243,163,face_with_mask
5171.jpg,342,33,400,111,face_with_mask
5171.jpg,466,42,523,120,face_with_mask
5171.jpg,585,59,706,223,face_without_mask
5171.jpg,609,123,702,207,face_with_mask
5171.jpg,119,132,148,155,face_with_mask
5171.jpg,198,137,237,161,face_with_mask
5171.jpg,349,73,394,109,face_with_mask
5171.jpg,475,79,519,116,face_with_mask
3438.png,112,115,457,562,face_with_mask
3438.png,140,354,444,566,face_with_mask
1876.jpg,186,63,417,357,face_without_mask
1876.jpg,239,227,390,342,face_with_mask
3555.png,136,45,498,512,face_with_mask
3555.png,175,258,480,506,face_with_mask
3628.png,365,145,580,416,face_with_mask
3628.png,366,269,538,409,face_with_mask
5966.jpg,0,260,84,355,face_without_mask
4969.png,28,6,304,357,face_with_mask
4969.png,73,165,300,353,face_with_mask
1951.jpg,352,70,591,396,face_without_mask
1951.jpg,204,113,356,348,face_without_mask
1951.jpg,593,70,711,229,face_without_mask
1951.jpg,848,54,1017,268,face_without_mask
1951.jpg,1030,78,1145,227,face_without_mask
4717.png,184,154,389,431,face_with_mask
4717.png,190,278,363,428,face_with_mask
6255.jpg,376,215,810,595,face_without_mask
5742.jpg,1094,231,1351,574,face_without_mask
2259.png,421,119,455,155,face_with_mask
2259.png,426,134,452,152,face_with_mask
3511.png,314,88,505,326,face_with_mask
3511.png,69,80,288,337,face_without_mask
3511.png,321,196,482,318,face_with_mask
3511.png,236,39,338,154,face_with_mask
3511.png,472,196,529,313,face_with_mask
3511.png,250,93,339,146,face_with_mask
3511.png,470,260,525,314,face_with_mask
3511.png,250,202,329,350,face_without_mask
3511.png,583,67,945,575,face_without_mask
4389.png,201,5,329,180,face_with_mask
4389.png,5,79,221,386,face_with_mask
4389.png,23,226,202,382,face_with_mask
4389.png,227,127,322,176,face_with_mask
5419.jpg,185,487,601,821,face_with_mask
5419.jpg,157,163,628,825,face_with_mask
3210.png,453,138,581,283,face_without_mask
4877.png,0,5,631,610,face_without_mask
4877.png,2,1,623,612,face_with_mask
4531.png,237,184,485,592,face_with_mask
4531.png,237,357,479,589,face_with_mask
3164.png,193,26,322,171,face_with_mask
3164.png,219,102,303,163,face_with_mask
4079.png,410,209,491,321,face_with_mask
4079.png,19,11,194,200,face_with_mask
4079.png,415,260,482,317,face_with_mask
4079.png,27,95,169,191,face_with_mask
4292.png,64,16,382,431,face_with_mask
4292.png,101,288,380,427,face_with_mask
5917.jpg,297,130,547,420,face_without_mask
2889.png,68,180,173,315,face_with_mask
2889.png,351,132,430,242,face_with_mask
2889.png,550,175,630,283,face_with_mask
2889.png,74,250,156,311,face_with_mask
2889.png,357,188,420,241,face_with_mask
2889.png,550,233,604,281,face_with_mask
4145.png,455,62,564,200,face_with_mask
4145.png,476,142,548,193,face_with_mask
4145.png,574,224,689,382,face_without_mask
4145.png,137,135,158,166,face_with_mask
4145.png,73,53,160,170,face_with_mask
2642.png,191,13,429,328,face_with_mask
2642.png,227,181,405,329,face_with_mask
4186.png,180,103,328,295,face_without_mask
3843.png,236,34,622,528,face_without_mask
4420.png,429,6,715,374,face_with_mask
4420.png,435,189,702,371,face_with_mask
2175.png,255,17,601,485,face_with_mask
2175.png,280,276,571,477,face_with_mask
3776.png,157,32,535,494,face_with_mask
3776.png,228,247,470,479,face_with_mask
5378.jpg,427,88,599,300,face_without_mask
4456.png,362,230,416,312,face_with_mask
4456.png,315,231,354,284,face_with_mask
4456.png,319,254,352,279,face_with_mask
4456.png,369,276,412,309,face_with_mask
4844.png,100,229,281,429,face_without_mask
4299.png,277,86,365,204,face_with_mask
4299.png,282,143,355,206,face_with_mask
2918.png,84,6,677,534,face_with_mask
2918.png,227,171,672,533,face_with_mask
2115.jpg,148,57,337,326,face_with_mask
2115.jpg,474,122,672,403,face_with_mask
2115.jpg,165,190,334,321,face_with_mask
2115.jpg,489,242,666,401,face_with_mask
3785.png,546,114,669,272,face_with_mask
3785.png,570,209,645,263,face_with_mask
3785.png,274,209,330,240,face_with_mask
3785.png,225,113,335,275,face_with_mask
4653.png,191,240,256,335,face_with_mask
4653.png,109,139,144,188,face_without_mask
4653.png,144,158,177,211,face_without_mask
4653.png,216,119,249,170,face_without_mask
4653.png,2,255,68,343,face_without_mask
4653.png,194,290,252,332,face_with_mask
4653.png,97,226,156,286,face_without_mask
4653.png,263,145,306,196,face_without_mask
4798.png,189,45,318,214,face_with_mask
4798.png,192,116,311,205,face_with_mask
6338.jpg,843,144,941,265,face_without_mask
6338.jpg,121,151,223,275,face_without_mask
6338.jpg,479,113,579,236,face_without_mask
6338.jpg,668,185,758,298,face_without_mask
4940.png,268,0,416,157,face_with_mask
4940.png,268,26,410,153,face_with_mask
5654.jpg,238,211,406,423,face_without_mask
5654.jpg,798,299,958,489,face_without_mask
3100.png,191,7,557,370,face_with_mask
3100.png,204,159,488,368,face_with_mask
4605.png,414,28,548,221,face_with_mask
4605.png,458,138,539,213,face_with_mask
5524.jpg,156,95,334,345,face_without_mask
4606.png,218,32,316,180,face_with_mask
4606.png,85,38,172,172,face_with_mask
4606.png,34,156,153,315,face_with_mask
4606.png,296,120,449,324,face_with_mask
4606.png,114,285,310,566,face_with_mask
4606.png,40,233,151,311,face_with_mask
4606.png,112,397,303,565,face_with_mask
4606.png,333,185,446,324,face_with_mask
4606.png,89,97,169,170,face_with_mask
4606.png,222,117,309,175,face_with_mask
2092.jpg,127,79,230,222,face_with_mask
2092.jpg,307,124,397,253,face_with_mask
2092.jpg,527,75,594,157,face_with_mask
2092.jpg,305,184,366,253,face_with_mask
2092.jpg,126,152,223,220,face_with_mask
2092.jpg,527,114,591,164,face_with_mask
2092.jpg,394,130,420,160,face_with_mask
2092.jpg,597,85,626,113,face_with_mask
2092.jpg,343,68,423,154,face_with_mask
2092.jpg,588,49,633,113,face_with_mask
2092.jpg,429,39,507,128,face_without_mask
4208.png,318,9,367,64,face_with_mask
4208.png,321,35,348,64,face_with_mask
2439.png,327,21,477,204,face_with_mask
2439.png,209,42,314,190,face_with_mask
2439.png,3,47,202,304,face_with_mask
2439.png,34,178,201,304,face_with_mask
2439.png,215,120,315,189,face_with_mask
2439.png,337,95,476,203,face_with_mask
3823.png,597,177,647,235,face_with_mask
3823.png,465,203,507,250,face_with_mask
3823.png,470,226,503,245,face_with_mask
3823.png,603,210,635,231,face_with_mask
2007.jpg,373,58,430,129,face_with_mask
2007.jpg,383,90,418,118,face_with_mask
3032.png,163,47,414,401,face_with_mask
3032.png,184,263,391,396,face_with_mask
4552.png,269,8,486,280,face_with_mask
4552.png,283,162,403,277,face_with_mask
5700.jpg,505,213,920,776,face_without_mask
5707.jpg,180,303,1482,2354,face_without_mask
3028.png,113,39,328,379,face_without_mask
3028.png,114,43,326,395,face_with_mask
3702.png,52,16,363,408,face_without_mask
1961.png,188,128,506,435,face_with_mask
1961.png,223,250,487,434,face_with_mask
3539.png,215,60,498,393,face_without_mask
2343.png,283,0,822,652,face_without_mask
2343.png,246,0,873,667,face_with_mask
5661.jpg,187,14,344,208,face_without_mask
2033.jpg,190,316,414,606,face_without_mask
2033.jpg,202,316,429,593,face_with_mask
3299.png,303,169,504,411,face_with_mask
3299.png,324,286,484,412,face_with_mask
3765.png,271,71,377,209,face_without_mask
2283.png,174,51,465,470,face_with_mask
2283.png,172,281,395,471,face_with_mask
5012.jpg,431,137,550,248,face_with_mask
5012.jpg,3,166,95,260,face_with_mask
4976.png,422,233,557,400,face_with_mask
4976.png,259,52,389,186,face_with_mask
4976.png,266,115,375,180,face_with_mask
4976.png,442,314,552,394,face_with_mask
4718.png,369,190,432,278,face_with_mask
4718.png,212,190,281,256,face_without_mask
4718.png,379,239,424,273,face_with_mask
3186.png,197,40,267,132,face_with_mask
3186.png,216,81,265,130,face_with_mask
5702.png,261,31,414,252,face_with_mask
5702.png,282,147,406,246,face_with_mask
4880.png,135,10,341,299,face_without_mask
5396.jpg,226,1,824,676,face_without_mask
2314.png,115,21,418,489,face_with_mask
2314.png,134,276,414,487,face_with_mask
6192.jpg,977,380,1340,889,face_without_mask
6166.jpg,145,8,751,589,face_without_mask
2369.png,566,9,791,286,face_with_mask
2369.png,567,134,778,286,face_with_mask
3374.png,228,39,356,243,face_without_mask
3374.png,231,40,350,241,face_with_mask
2894.png,13,7,922,661,face_with_mask
2894.png,143,188,708,668,face_with_mask
5363.jpg,165,1,509,359,face_without_mask
2477.png,169,64,477,540,face_with_mask
2477.png,172,266,475,535,face_with_mask
3338.png,97,17,435,490,face_with_mask
3338.png,125,294,395,490,face_with_mask
5294.jpg,229,355,583,745,face_without_mask
5587.jpg,425,182,649,444,face_without_mask
2368.png,239,146,349,301,face_with_mask
2368.png,243,216,346,296,face_with_mask
2059.jpg,150,149,447,487,face_with_mask
2059.jpg,235,282,440,472,face_with_mask
5149.jpg,226,0,1008,906,face_with_mask
5149.jpg,246,347,869,899,face_with_mask
2096.jpg,392,101,592,413,face_with_mask
2096.jpg,218,104,397,373,face_with_mask
2096.jpg,693,39,868,270,face_without_mask
2096.jpg,120,99,217,298,face_without_mask
2096.jpg,231,241,386,368,face_with_mask
2096.jpg,411,267,592,415,face_with_mask
3200.png,224,79,433,366,face_without_mask
3200.png,226,81,434,364,face_with_mask
2767.png,256,20,543,342,face_with_mask
2767.png,275,167,492,341,face_with_mask
4429.png,396,11,698,427,face_with_mask
4429.png,8,32,356,453,face_with_mask
4429.png,27,206,352,449,face_with_mask
4429.png,399,188,678,423,face_with_mask
1931.jpg,370,64,761,564,face_without_mask
4724.png,225,1,548,399,face_with_mask
4724.png,236,178,516,397,face_with_mask
6039.jpg,266,48,402,225,face_without_mask
2721.png,164,7,505,417,face_with_mask
2721.png,181,206,448,416,face_with_mask
2202.png,75,14,430,406,face_with_mask
2202.png,82,201,419,398,face_with_mask
6069.jpg,278,3,668,514,face_without_mask
6290.jpg,283,130,448,366,face_with_mask
6290.jpg,296,312,418,394,face_with_mask
5032.jpg,541,22,841,411,face_with_mask
5032.jpg,904,43,1167,383,face_with_mask
5032.jpg,1364,169,1619,512,face_with_mask
5032.jpg,1502,0,1760,216,face_without_mask
5032.jpg,577,250,819,402,face_with_mask
5032.jpg,923,231,1146,383,face_with_mask
5032.jpg,1386,367,1593,512,face_with_mask
4482.png,3,8,429,580,face_with_mask
4482.png,26,258,352,571,face_with_mask
5179.jpg,291,26,393,167,face_with_mask
5179.jpg,516,174,650,325,face_with_mask
5179.jpg,717,40,798,151,face_without_mask
5179.jpg,506,61,575,147,face_without_mask
5179.jpg,297,89,371,164,face_with_mask
5179.jpg,564,233,646,320,face_with_mask
5179.jpg,842,55,899,129,face_without_mask
5179.jpg,921,58,970,108,face_without_mask
5179.jpg,812,52,848,95,face_without_mask
5179.jpg,423,57,447,84,face_with_mask
5179.jpg,418,35,461,87,face_with_mask
5179.jpg,80,27,116,75,face_without_mask
5179.jpg,160,31,211,94,face_without_mask
5179.jpg,494,25,533,62,face_without_mask
5179.jpg,581,36,632,100,face_without_mask
5761.jpg,317,232,430,379,face_without_mask
6147.jpg,264,201,475,462,face_without_mask
6147.jpg,961,6,1191,303,face_without_mask
2422.png,816,271,887,358,face_with_mask
2422.png,154,165,201,219,face_with_mask
2422.png,227,207,281,260,face_with_mask
2422.png,477,108,523,163,face_with_mask
2422.png,156,186,197,217,face_with_mask
2422.png,230,232,273,259,face_with_mask
2422.png,483,136,522,163,face_with_mask
2422.png,826,315,885,354,face_with_mask
2422.png,36,161,68,203,face_with_mask
2422.png,36,180,67,203,face_with_mask
2422.png,297,99,338,148,face_with_mask
2422.png,308,38,337,74,face_with_mask
2422.png,349,20,381,60,face_with_mask
2422.png,283,38,306,75,face_with_mask
2422.png,255,35,287,73,face_with_mask
2422.png,210,40,241,74,face_with_mask
2422.png,133,69,174,116,face_with_mask
2422.png,53,64,93,104,face_with_mask
2422.png,152,26,184,62,face_with_mask
2422.png,93,23,134,64,face_with_mask
2422.png,28,9,57,39,face_with_mask
2422.png,306,117,335,143,face_with_mask
2422.png,313,52,336,70,face_with_mask
2422.png,350,36,384,57,face_with_mask
2422.png,282,54,304,73,face_with_mask
2422.png,259,51,284,71,face_with_mask
2422.png,208,52,238,70,face_with_mask
2422.png,152,44,178,63,face_with_mask
2422.png,99,41,125,63,face_with_mask
2422.png,28,18,53,37,face_with_mask
2422.png,59,79,93,103,face_with_mask
2422.png,134,90,168,113,face_with_mask
3261.png,180,44,498,453,face_without_mask
5041.jpeg,482,0,718,323,face_with_mask
5041.jpeg,499,146,706,321,face_with_mask
4248.png,209,81,415,332,face_with_mask
4248.png,103,122,213,263,face_with_mask
4248.png,126,191,215,263,face_with_mask
4248.png,264,211,404,330,face_with_mask
4392.png,233,21,569,414,face_with_mask
4392.png,242,181,524,411,face_with_mask
4391.png,543,12,1029,570,face_with_mask
4391.png,592,229,1027,555,face_with_mask
6111.jpg,429,159,926,727,face_without_mask
6170.jpg,419,35,845,589,face_without_mask
5559.jpg,532,194,709,353,face_with_mask
5559.jpg,510,27,726,359,face_with_mask
4814.png,362,6,565,235,face_with_mask
4814.png,589,0,768,161,face_without_mask
4814.png,390,102,534,227,face_with_mask
4814.png,825,165,922,289,face_without_mask
3140.png,592,47,667,140,face_with_mask
3140.png,595,90,651,139,face_with_mask
3235.png,289,129,398,272,face_with_mask
3235.png,446,111,509,261,face_with_mask
3235.png,296,199,380,265,face_with_mask
3235.png,461,207,509,259,face_with_mask
4190.png,103,52,397,378,face_with_mask
4190.png,127,223,393,377,face_with_mask
4003.png,230,71,391,247,face_without_mask
4003.png,419,105,575,272,face_without_mask
4505.png,8,9,278,399,face_with_mask
4505.png,217,103,458,410,face_without_mask
4505.png,5,197,265,394,face_with_mask
4565.png,136,147,230,276,face_with_mask
4565.png,419,144,497,260,face_with_mask
4565.png,501,164,602,290,face_with_mask
4565.png,158,223,229,271,face_with_mask
4565.png,422,205,485,252,face_with_mask
4565.png,503,224,547,287,face_with_mask
3502.png,319,127,396,233,face_with_mask
3502.png,322,180,392,227,face_with_mask
4445.png,367,141,411,204,face_with_mask
4445.png,60,183,114,247,face_without_mask
4445.png,369,169,406,199,face_with_mask
4445.png,73,153,112,194,face_without_mask
2752.png,128,39,273,228,face_with_mask
2752.png,147,145,273,228,face_with_mask
2646.png,165,2,566,515,face_with_mask
2646.png,161,271,476,518,face_with_mask
6414.png,104,354,544,665,face_with_mask
6414.png,63,0,586,665,face_with_mask
3228.png,267,114,359,231,face_without_mask
2866.png,405,107,598,327,face_with_mask
2866.png,458,232,590,306,face_with_mask
3865.png,465,5,601,214,face_with_mask
3865.png,472,126,598,212,face_with_mask
3865.png,168,380,204,439,face_without_mask
6243.jpg,459,97,535,148,face_without_mask
2512.png,127,35,435,393,face_without_mask
5647.jpg,324,2,571,194,face_without_mask
5095.jpg,269,123,369,246,face_with_mask
5095.jpg,721,36,864,232,face_with_mask
5095.jpg,155,222,232,326,face_without_mask
5095.jpg,279,190,346,240,face_with_mask
5095.jpg,725,119,848,227,face_with_mask
5095.jpg,579,176,631,243,face_without_mask
5095.jpg,634,184,704,248,face_without_mask
6279.jpg,573,130,703,260,face_without_mask
4523.png,36,153,379,554,face_with_mask
4523.png,47,333,308,550,face_with_mask
5016.jpg,79,20,241,238,face_with_mask
5016.jpg,90,135,220,235,face_with_mask
2449.png,251,88,391,292,face_without_mask
2449.png,248,89,390,292,face_with_mask
4088.png,362,70,588,416,face_with_mask
4088.png,372,315,557,406,face_with_mask
3381.png,112,57,390,460,face_with_mask
3381.png,119,273,375,451,face_with_mask
2142.jpg,320,99,432,246,face_without_mask
2142.jpg,469,85,604,241,face_without_mask
4179.png,295,164,411,303,face_with_mask
4179.png,303,263,385,301,face_with_mask
2790.png,404,101,672,423,face_with_mask
2790.png,404,245,637,421,face_with_mask
4974.png,205,63,280,150,face_without_mask
2215.png,113,50,374,396,face_with_mask
2215.png,157,170,367,391,face_with_mask
2098.jpg,339,63,592,437,face_without_mask
4615.png,154,178,432,544,face_with_mask
4615.png,171,340,429,541,face_with_mask
3701.png,255,18,369,157,face_with_mask
3701.png,277,86,342,150,face_with_mask
2027.jpg,491,41,1224,855,face_without_mask
4118.png,149,18,569,618,face_with_mask
4118.png,180,293,493,616,face_with_mask
2417.png,283,16,448,244,face_without_mask
2544.png,182,64,427,397,face_with_mask
2544.png,192,209,424,395,face_with_mask
4400.png,345,77,459,228,face_with_mask
4400.png,237,354,283,408,face_with_mask
4400.png,251,389,280,407,face_with_mask
4400.png,355,155,454,225,face_with_mask
3327.png,620,29,810,268,face_with_mask
3327.png,629,141,776,265,face_with_mask
3426.png,194,175,516,556,face_with_mask
3426.png,8,273,244,574,face_with_mask
3426.png,44,387,241,568,face_with_mask
3426.png,231,328,471,547,face_with_mask
2550.png,768,2,907,169,face_with_mask
2550.png,65,85,184,219,face_with_mask
2550.png,322,79,384,157,face_with_mask
2550.png,442,40,524,138,face_with_mask
2550.png,65,151,161,217,face_with_mask
2550.png,328,117,382,156,face_with_mask
2550.png,444,89,515,136,face_with_mask
2550.png,772,52,898,153,face_with_mask
2550.png,196,118,225,145,face_with_mask
2550.png,277,52,310,80,face_with_mask
2550.png,162,64,196,84,face_with_mask
2550.png,122,51,157,74,face_with_mask
2550.png,50,37,79,56,face_with_mask
2550.png,9,44,46,74,face_with_mask
2550.png,546,29,578,52,face_with_mask
2550.png,721,61,765,105,face_with_mask
2550.png,384,69,413,89,face_with_mask
2550.png,711,11,763,105,face_with_mask
2550.png,542,3,581,58,face_with_mask
2550.png,369,39,412,87,face_with_mask
2550.png,270,27,313,83,face_with_mask
2550.png,191,97,229,148,face_with_mask
2550.png,164,41,196,76,face_with_mask
2550.png,117,28,157,76,face_with_mask
2550.png,48,20,81,59,face_with_mask
2550.png,3,16,44,78,face_with_mask
3899.png,754,67,835,181,face_with_mask
3899.png,593,94,674,185,face_with_mask
3899.png,441,68,558,226,face_with_mask
3899.png,443,157,508,223,face_with_mask
3899.png,611,142,659,180,face_with_mask
3899.png,760,128,818,176,face_with_mask
3899.png,224,110,235,125,face_with_mask
3899.png,420,76,453,112,face_without_mask
3899.png,199,58,241,126,face_with_mask
5530.jpg,313,27,497,279,face_without_mask
5530.jpg,189,224,280,337,face_without_mask
5530.jpg,2,252,87,428,face_without_mask
2290.png,5,174,65,241,face_with_mask
2290.png,26,215,60,239,face_with_mask
2290.png,252,167,271,193,face_with_mask
2290.png,243,127,300,197,face_with_mask
2290.png,682,150,708,171,face_with_mask
2290.png,676,122,716,171,face_with_mask
5929.jpg,364,3,706,439,face_without_mask
3424.png,365,101,403,181,face_with_mask
3424.png,307,64,377,142,face_with_mask
3424.png,329,96,374,137,face_with_mask
3424.png,372,139,400,176,face_with_mask
3424.png,114,122,164,187,face_with_mask
3424.png,123,164,164,185,face_with_mask
3424.png,409,148,431,178,face_without_mask
2280.png,292,95,385,201,face_without_mask
2280.png,611,51,718,180,face_without_mask
6171.jpg,284,17,468,328,face_without_mask
5975.jpg,143,375,236,468,face_without_mask
5975.jpg,76,417,149,498,face_without_mask
3187.png,344,72,427,177,face_with_mask
3187.png,370,139,413,175,face_with_mask
2897.png,150,1,639,612,face_with_mask
2897.png,192,291,540,595,face_with_mask
6408.png,577,74,1005,843,face_without_mask
6088.jpg,584,839,885,1328,face_without_mask
6088.jpg,1032,687,1275,988,face_without_mask
6088.jpg,1039,1071,1450,1533,face_without_mask
6088.jpg,203,593,724,1204,face_without_mask
1928.jpg,464,74,738,441,face_without_mask
4126.png,86,4,410,379,face_with_mask
4126.png,139,185,380,374,face_with_mask
2978.png,347,177,392,232,face_with_mask
2978.png,578,149,637,222,face_with_mask
2978.png,356,207,389,230,face_with_mask
2978.png,611,185,636,218,face_with_mask
2978.png,136,203,161,227,face_with_mask
2978.png,113,181,161,230,face_with_mask
6219.jpg,679,108,903,363,face_without_mask
5539.jpg,444,49,582,216,face_without_mask
4515.png,329,40,428,162,face_with_mask
4515.png,777,55,877,157,face_with_mask
4515.png,552,307,625,397,face_with_mask
4515.png,360,105,428,158,face_with_mask
4515.png,806,101,872,152,face_with_mask
4515.png,559,356,622,395,face_with_mask
2757.png,259,37,543,436,face_without_mask
2757.png,264,41,551,441,face_with_mask
5743.jpg,277,256,334,332,face_without_mask
6429.png,277,59,473,344,face_without_mask
2549.png,499,56,612,197,face_with_mask
2549.png,133,109,259,249,face_with_mask
2549.png,217,179,252,248,face_with_mask
2549.png,500,118,569,195,face_with_mask
4936.png,379,14,474,153,face_with_mask
4936.png,382,68,472,143,face_with_mask
5358.jpg,306,594,540,884,face_without_mask
3086.png,561,80,651,186,face_with_mask
3086.png,400,161,517,282,face_with_mask
3086.png,416,223,458,279,face_with_mask
3086.png,569,136,611,184,face_with_mask
3086.png,133,119,251,211,face_without_mask
3086.png,284,226,349,306,face_with_mask
3086.png,308,278,353,307,face_with_mask
3443.png,41,27,394,425,face_with_mask
3443.png,61,227,358,424,face_with_mask
2970.png,558,26,727,270,face_with_mask
2970.png,574,133,727,268,face_with_mask
4289.png,107,41,471,506,face_with_mask
4289.png,137,277,437,506,face_with_mask
1938.jpg,324,69,384,155,face_with_mask
1938.jpg,149,89,222,169,face_with_mask
1938.jpg,331,111,386,155,face_with_mask
1938.jpg,165,122,216,171,face_with_mask
1938.jpg,81,91,136,167,face_without_mask
1938.jpg,4,58,45,116,face_without_mask
2345.png,158,30,408,391,face_with_mask
2345.png,165,221,398,389,face_with_mask
5790.jpg,361,41,561,302,face_without_mask
2401.png,170,245,367,413,face_with_mask
2401.png,258,289,362,403,face_with_mask
3139.png,11,19,139,132,face_with_mask
3139.png,40,73,120,129,face_with_mask
4839.png,216,69,569,602,face_with_mask
4839.png,221,311,537,605,face_with_mask
6410.png,199,129,313,208,face_with_mask
6410.png,168,8,334,212,face_with_mask
3993.png,184,87,471,484,face_with_mask
3993.png,191,285,446,483,face_with_mask
5045.jpg,1737,339,2062,740,face_with_mask
5045.jpg,636,207,946,634,face_with_mask
5045.jpg,677,399,929,620,face_with_mask
5045.jpg,1812,516,2049,722,face_with_mask
3613.png,343,3,680,516,face_without_mask
5546.jpeg,287,22,630,408,face_without_mask
2334.png,63,241,299,581,face_with_mask
2334.png,72,364,293,576,face_with_mask
4412.png,107,9,566,581,face_with_mask
4412.png,111,265,548,576,face_with_mask
6118.jpg,109,18,187,112,face_without_mask
6118.jpg,50,79,137,177,face_without_mask
6118.jpg,491,21,568,111,face_without_mask
6118.jpg,274,166,381,282,face_without_mask
6118.jpg,193,108,282,216,face_without_mask
3655.png,69,6,403,429,face_without_mask
3730.png,430,6,657,271,face_with_mask
3730.png,434,121,561,266,face_with_mask
2635.png,247,116,415,348,face_with_mask
2635.png,275,247,408,349,face_with_mask
3131.png,278,95,324,158,face_with_mask
3131.png,595,80,668,156,face_with_mask
3131.png,711,82,746,123,face_without_mask
3131.png,278,128,322,157,face_with_mask
3131.png,610,126,649,154,face_with_mask
1802.jpg,110,71,273,272,face_with_mask
1802.jpg,160,151,268,265,face_with_mask
5470.jpg,214,64,392,254,face_without_mask
1832.jpg,3,242,109,406,face_with_mask
1832.jpg,3,316,95,397,face_with_mask
5168.jpg,197,53,571,594,face_with_mask
5168.jpg,209,329,529,591,face_with_mask
4919.png,280,29,384,170,face_with_mask
4919.png,286,88,368,164,face_with_mask
3430.png,217,231,270,288,face_with_mask
3430.png,220,259,264,284,face_with_mask
3430.png,447,272,465,300,face_without_mask
3430.png,305,205,321,229,face_with_mask
3430.png,538,294,548,304,face_with_mask
3430.png,301,179,341,231,face_with_mask
3430.png,538,289,558,305,face_with_mask
2822.png,124,52,298,282,face_without_mask
2822.png,124,52,296,283,face_with_mask
3679.png,50,119,369,528,face_without_mask
5495.jpg,642,109,931,458,face_without_mask
4775.png,381,47,448,133,face_with_mask
4775.png,495,37,577,118,face_with_mask
4775.png,514,73,567,114,face_with_mask
4775.png,400,90,444,126,face_with_mask
3408.png,276,33,378,177,face_with_mask
3408.png,292,130,359,174,face_with_mask
2109.jpg,1103,418,1332,762,face_with_mask
2109.jpg,317,500,585,836,face_with_mask
2109.jpg,1140,573,1324,748,face_with_mask
2109.jpg,418,678,584,833,face_with_mask
3669.png,138,47,438,472,face_with_mask
3669.png,158,269,423,462,face_with_mask
